density,density_atomic,formation_energy_per_atom,energy_above_hull,band_gap
2.914705729,13.52290423,-2.34529582,0.07538017,2.1453
2.867520195,13.74542593,-2.365340955,0.055335034,1.3807
3.672731954,11.53537285,-2.567205799,0.031288712,2.2883
2.752251084,14.32110851,-2.335516992,0.085158997,1.5548
2.755300464,14.30525888,-2.380744783,0.039931206,1.5265
2.501743065,12.48431478,-2.160867288,0.113720616,0
2.559967929,14.3107128,-2.433042646,0.067307702,2.6611
2.741029251,12.78979865,-2.494050411,0.062313944,1.6996
2.661362182,10.86440147,-2.273533305,0.059448184,2.1105
2.873449707,12.20039179,-2.484156116,0.072208239,0.5579
3.258458531,10.94497889,-2.265572801,0.063385624,1.9012
3.214293643,11.09536458,-2.264249963,0.064708463,1.8144
3.213531111,11.09799737,-2.279457243,0.049501182,1.9847
2.428247647,12.97156318,-1.934631752,0.095835035,2.204
3.71705096,11.39783472,-2.517579204,0.080915307,1.7634
3.214739989,11.09382406,-2.275262395,0.05369603,1.8591
2.891071301,12.12602823,-2.482973831,0.073390524,1.942
2.711381653,12.69779545,-1.626666615,0.098111789,0
2.991287595,11.71977321,-2.499411177,0.056953178,1.5419
3.86214416,10.96964037,-2.499649976,0.098844534,2.0776
3.766777085,12.06798293,-2.34718149,0.090572595,2.2603
2.897730826,10.94517164,-1.847762502,0.113917709,3.4539
3.529773735,12.20933215,-2.326345969,0.069680382,1.5841
6.116690848,13.19417199,-3.064262542,0.047305322,0.9985
3.629236144,10.86049099,-2.388461187,0.032214802,1.6206
2.729997564,13.57974695,-2.439310805,0.082019089,0.5324
4.440031969,9.478318665,-2.330505696,0.051274701,1.67
2.824270855,13.18142343,-2.24004339,0.087338217,0
2.928239495,11.8356778,-2.479199616,0.033042433,2.5251
3.441783175,10.36200075,-2.277270124,0.051688302,1.9776
2.609448064,13.50391839,-1.784041337,0.10541014,1.5083
4.217941118,11.10294131,-1.955604973,0.035171608,0.4674
3.218818066,10.5735948,-2.785455131,0.056544426,2.678
3.976342424,11.07413562,-2.0199543,0.103613208,1.6312
3.687111422,11.49038573,-2.538842458,0.059652052,2.2996
4.035297839,10.35015293,-2.268850414,0.063786602,1.0329
4.164552689,10.19393105,-2.252621895,0.070100782,0.0315
4.057555436,10.42237532,-2.171817451,0.077210167,0.9368
2.822670933,10.59652528,-2.351810936,0.02142687,1.5845
2.703304349,11.81717338,-2.13791043,0.086966042,0
3.194833901,11.38634595,-2.361518422,0.051599578,0.0061
3.579130761,10.66723734,-2.484813786,0.017139692,3.6958
7.162648088,11.04285495,-3.14295467,0.106017827,1.6005
6.519140622,12.13290041,-3.090820436,0.158152061,2.2604
6.400658804,12.42424431,-2.817686155,0.138137928,1.8097
6.360051705,12.50356954,-2.795972824,0.159851258,1.821
7.10896676,11.12624191,-3.136633115,0.112339382,1.4455
6.349681969,12.52398925,-2.820107826,0.135716257,1.8708
6.353852547,12.51576869,-2.800189683,0.155634399,1.9848
6.982434304,11.32786654,-3.081251449,0.167721048,1.6254
2.848747932,10.97757136,-2.22559394,0.048225707,0
2.841184727,11.00679355,-2.224175348,0.049644299,0
2.848088063,10.98011474,-2.209349237,0.06447041,0
5.161507465,10.34134557,-1.848310091,0.085079099,0
2.651039677,12.05014639,-2.17763818,0.047238293,0
2.738862642,11.06731187,-2.314293754,0.030383958,1.3676
4.909036847,11.53767092,-1.639216601,0.094411388,1.208
2.747339146,11.03316534,-2.309873405,0.034804307,1.2001
5.037742723,11.03665505,-1.803323813,0.078098516,0.922
4.195870093,10.12352473,-2.073521356,0.116840886,0.62
4.553093003,11.07459844,-2.163208206,0.091681905,0.4936
4.25290844,11.6991804,-2.369134891,0.102363346,0.3523
4.441295485,9.832388834,-1.666999527,0.05236014,0
4.316592494,10.00506567,-1.796290462,0.087430559,0
5.026034785,11.05387606,-1.799107587,0.047356938,0.6892
3.586647127,12.84141152,-2.038248302,0.017189322,0.7355
4.936965945,11.63863374,-1.515248503,0.134202281,0
2.645948341,12.07333329,-2.157131073,0.0677454,0.063
2.731089304,11.09881211,-2.311069192,0.03360852,1.4142
3.988211669,10.46643702,-2.478265615,0.047155161,0.4852
3.908323272,10.49844614,-2.654230634,0.041776654,1.2104
5.070326353,10.85029272,-1.6846608,0.071765745,0.2003
4.841723156,11.11649178,-2.106622021,0.051035903,0.7383
3.962585525,10.40203427,-2.575889314,0.040245797,0.7518
4.008873976,9.233270903,-2.094024031,0.101698987,1.0487
4.857051949,11.18917238,-2.012399997,0.058368225,0.583
4.552279775,8.475238642,-1.65485634,0.113852258,0
4.753345507,11.28370461,-2.184517942,0.051166737,1.453
4.953939814,11.42448046,-1.631269755,0.089712783,1.1225
4.172458905,10.29548767,-1.923734569,0.105199429,0.5392
3.008320129,12.58088797,-2.39150423,0.024596516,2.4036
3.210476445,11.43738668,-2.248029545,0.064976401,3.2573
5.511639505,13.37732097,-2.310705384,0.059378822,0.8027
5.505763697,13.39159738,-2.309510442,0.060573764,0.7869
2.712655488,10.30816571,-2.109126382,0.084409793,1.3255
4.290453474,17.75180109,-2.950166327,0,0
2.732050434,11.09490757,-2.307530493,0.037147219,1.2674
2.677369994,11.93164048,-2.177720131,0.047156342,0
2.761505616,10.97656542,-2.314867875,0.029809837,1.6247
3.235302834,10.88261629,-2.567515845,0.02823824,1.5577
2.793253115,11.92450872,-1.893537271,0.586165067,2.4461
2.861180148,11.64140998,-2.440290854,0.039411484,4.0848
2.826387073,12.99166023,-2.286485726,0.026520219,3.7997
2.645219962,12.07665777,-2.179266457,0.045610016,0
2.644314251,12.08079417,-2.180120264,0.044756209,0
2.638727556,12.10637155,-2.179680052,0.045196421,0
2.757412551,10.99285887,-2.309931259,0.034746453,1.0299
2.74355627,11.04837811,-2.31328731,0.031390402,1.4255
2.743267998,11.04953911,-2.313075846,0.031601866,1.5819
2.737989018,11.07084318,-2.311556729,0.033120983,1.3813
2.793253115,11.92450872,-1.066816909,1.412885429,0
2.661968574,10.42469384,-2.273795232,0.099232837,0
2.731872284,10.25852735,-2.05496756,0.05033011,0
3.835807983,11.04320712,-2.389481005,0.077026606,0.7087
3.147714028,11.66543727,-2.277625573,0.035380372,3.7674
2.649946309,12.05511828,-2.177607174,0.047269299,0
2.74646137,11.03669156,-2.30982197,0.034855742,0
2.082993038,15.68427698,-1.039624599,0.675352139,0.0256
3.531271449,11.145402,-2.239985196,0.115866108,0.1
3.272978377,11.80660034,-2.43396714,0.06117231,0
3.3595981,11.02106,-2.737856705,0.009745664,2.738
3.410223694,11.4228704,-2.331602303,0.069603942,1.4032
3.394239718,11.90557723,-2.409077316,0.043536359,0
3.409637859,11.85181088,-2.400528859,0.052084816,0.4717
2.749759455,11.02345406,-2.300216178,0.044461534,1.4496
3.254186911,10.31550912,-2.388607104,0.00447318,2.9926
3.248006337,10.33513832,-2.326609778,0.066470506,2.7132
3.443261814,9.749068344,-2.386848923,0.00623136,3.0159
3.249638569,10.32994717,-2.387394329,0.005685954,3.0775
3.251931253,10.32266433,-2.387380583,0.005699701,2.7688
3.24807838,10.33490908,-2.387292908,0.005787375,3.0284
3.246803604,10.33896683,-2.386812724,0.006267559,2.7703
3.252236163,10.32169654,-2.386588251,0.006492033,2.8421
3.244697269,10.34567849,-2.38724677,0.005833513,3.061
3.587918724,10.64110986,-2.484791954,0.017161524,3.4441
3.021935056,12.25422576,-2.415911117,0.103975793,0.6709
2.747289697,11.03336393,-2.299270326,0.045407386,1.2947
2.657171748,12.02233775,-2.173415239,0.051461234,0
2.644814532,12.07850903,-2.174617696,0.050258777,0
3.007208956,10.31456904,-2.400363633,0.075779499,1.9446
2.749188049,11.02574524,-2.299173207,0.045504505,0
2.562838822,11.41201238,-1.948779656,0.068838558,1.5723
5.093704219,10.96998816,-1.647629529,0.082536949,0
4.302885478,11.39804868,-2.496437984,0.078057209,0.2265
4.640822302,9.748852196,-1.368075553,0.058804418,0
5.023623577,11.05918163,-1.792990372,0.053474153,0.0046
4.540498333,9.511685331,-1.805425015,0.078296006,0.6847
5.039005098,11.19675696,-1.699337097,0.08215839,0
4.22696468,10.04905361,-2.063998652,0.126363589,0.0761
4.301354584,9.869719445,-2.270514089,0.052208588,0.2192
4.324838178,11.50460225,-2.358029519,0.113468719,0.1748
4.20748033,10.07978565,-2.157321268,0.074546486,0
4.583747566,11.00053525,-2.154778762,0.10011135,0
4.76218694,11.4161029,-2.084171141,0.054804078,0.6832
4.063924922,10.27724443,-2.268905822,0.063731194,0.9559
3.926386595,10.45014809,-2.63817273,0.057834557,0.5591
3.247703953,10.33610059,-2.386879662,0.006200622,2.9186
4.710071466,11.65354546,-1.989238927,0.061926817,0.549
4.507978143,9.69641064,-1.742501666,0.071129844,0
5.134225829,10.72356185,-1.803615039,0.058183922,0
4.611799889,9.622997944,-1.422112001,0.042691397,0
4.582359706,11.58537318,-2.481748589,0.067214631,1.3487
4.92742464,11.02937041,-1.98784732,0.082920902,0
4.486952112,9.924753566,-1.619800403,0.049900603,0
4.1955581,10.31420581,-2.120455625,0.067678245,0
4.646352368,11.6603268,-2.141892683,0.039166267,0
2.799223167,10.93670992,-2.322942472,0.04195348,3.1758
2.861002887,11.417067,-2.299836432,0.02949175,3.9175
3.575502866,11.76102813,-2.256037546,0.094089151,2.8717
2.858556722,11.42683697,-2.304710869,0.024617313,3.8891
2.864667226,11.40246286,-2.30248642,0.026841761,3.9236
3.36326847,12.25440128,-2.455728617,0.087061885,2.0246
2.859746191,11.42208415,-2.29741725,0.031910932,1.104
2.897182947,11.98206401,-2.280449757,0.013310655,3.5469
2.812132265,10.88650493,-2.316572053,0.048323898,0
3.364058293,11.51632712,-2.436558,0.075380479,2.4011
2.906162869,11.94503993,-2.279293709,0.014466703,3.6433
3.274119542,12.26089731,-2.509088349,0.105645964,0.5376
6.13990526,12.48989726,-2.318358357,0.149316312,0
6.199065204,12.3707016,-2.358824816,0.108849853,0
6.188762207,12.39129624,-2.322219872,0.145454797,0.0052
6.22852069,12.31219894,-2.365969483,0.101705186,0
2.907997703,12.33811888,-2.72629747,0.02651866,2.2378
2.84085333,11.49804578,-2.303633705,0.025694477,4.0329
2.834371791,11.52433909,-2.304571286,0.024756896,3.9639
2.855709495,11.43822987,-2.299162266,0.030165915,3.9313
2.909371255,11.93186722,-2.283530929,0.010229483,3.7615
2.854804082,11.44185755,-2.299210727,0.030117454,1.5272
2.870488323,11.37933967,-2.299891156,0.029437025,2.1884
2.812830657,10.88380194,-2.315546519,0.049349433,3.4564
2.854896723,11.44148626,-2.294607922,0.034720259,0
3.551133726,11.73781057,-2.319630161,0.082238313,3.0536
3.441861104,11.30580459,-2.326144627,0.092343787,1.4277
2.920179761,12.28664818,-2.738833907,0.013982223,2.4454
2.665494654,12.8906039,-2.960679974,0,3.3294
2.815454572,10.87365858,-2.324179182,0.04071677,1.9868
2.924511859,11.87009429,-2.280516654,0.013243757,3.8022
2.929918147,11.84819158,-2.280197136,0.013563276,3.8063
2.817794331,10.86462963,-2.32446525,0.040430702,1.7989
2.83746192,10.78932251,-2.323790248,0.041105703,2.1727
2.924578516,11.86982375,-2.280266648,0.013493764,3.7899
2.927331284,11.85866175,-2.280128374,0.013632038,3.8318
2.831948208,10.81032897,-2.323693313,0.041202638,2.0608
2.883211679,12.04012587,-2.284256557,0.009503854,3.7977
2.799917315,10.93399851,-2.326504548,0.038391403,3.6574
2.931666049,11.84112751,-2.280176337,0.013584074,3.7514
3.111141651,12.11738608,-3.001443728,0,2.0557
3.975895672,10.53292198,-1.728439179,0.076045297,0
3.757134496,9.122119053,-1.844267044,0.050436598,0
5.018470869,9.863431,-1.67205155,0.041176517,0.8312
3.65523004,10.26546388,-1.604422916,0.068981976,0.099
3.849007992,11.66872055,-1.49553112,0.140410631,0
4.395091647,9.528310738,-1.677675128,0.126809349,0
3.209175288,13.27038142,-2.684778811,0.082467626,3.3135
2.818236407,15.11121637,-2.701470633,0.065775804,3.2578
3.070495331,13.86974267,-2.707668504,0.059577933,3.1468
3.329983568,12.78894603,-2.478005684,0.289240753,3.0573
3.25856823,13.06923075,-2.677554138,0.089692299,3.1542
4.993785035,9.912189011,-1.673903765,0.039324302,0.0105
3.793623212,15.06126137,-0.639412885,0.366271408,0
3.648628695,10.28403685,-1.604641878,0.068763014,0.1694
3.650038291,10.2800653,-1.60334673,0.070058162,0.2111
3.203558079,17.83540342,-0.745635341,0.260048952,0
4.127806756,8.670345309,-1.618022695,0.173847405,0.1162
3.65617394,10.26281369,-1.599540266,0.073864626,0
3.284152633,12.96741805,-2.686252742,0.080993695,3.0503
3.55138847,10.07761056,-1.724968086,0.066902014,0
3.751341195,9.540457155,-1.700059072,0.091811028,0.1417
3.564523983,10.52668803,-1.564301408,0.109103484,0
5.01847012,9.863432472,-1.673855534,0.039372533,1.0169
3.642710382,9.041332571,-1.838341102,0.111512124,0
3.405113522,9.170844195,-1.771821455,0.083358914,0
3.42260417,12.44285871,-2.654687881,0.112558557,1.7819
3.185983736,11.86292524,-0.826597018,0.508481934,0
2.885504455,11.00173611,-1.910668286,0.088206793,1.8594
3.6472638,11.67641894,-2.741637534,0.025608903,3.3358
2.885504449,11.00173613,0.3838445,2.382719579,0
2.932427929,12.0516593,-2.852808813,0.049820072,3.3431
3.752110951,9.134332278,-1.844619246,0.050084395,0
3.677137034,10.20430613,-1.523330626,0.150074266,0
3.395438044,12.54241119,-2.712828339,0.054418098,3.1635
3.359344335,12.67717027,-2.73343269,0.033813747,3.3957
3.854431208,10.86484534,-1.710918978,0.093565499,0
5.058356672,9.78565656,-1.626865488,0.08636258,0
4.152267235,10.08552595,-1.741920334,0.062564143,0
4.128452705,10.87889383,-0.686504412,0.949437339,0
4.61185868,9.818180071,-1.448315839,0.280516826,1.9365
3.652706539,11.65902042,-2.702993573,0.064252864,3.129
3.588445971,10.456513,-1.566437535,0.106967357,0.049
4.550713741,9.202468299,-1.585971655,0.218512822,0
3.869561583,11.60674089,-1.50784164,0.128100111,0.4165
3.970558501,9.576407892,-2.45414151,0.020322359,1.7744
3.258371727,10.80967189,-2.688068938,0.082998857,1.7943
3.269837299,11.78054931,-2.233944712,0.041946487,1.4904
5.169025176,11.31830637,-1.942283501,0.055222744,1.0395
4.121652204,10.59997801,-1.557088331,0.120237762,0
3.058089957,11.86751884,-2.282409866,0.192757701,0.5992
4.766827153,10.55081451,-1.929201961,0.044144983,1.0172
4.173615446,9.391824167,-1.974551033,0.056359002,1.1117
3.908697987,10.84168238,-2.147353653,0.045956847,0.3518
4.780285058,10.52111087,-1.91025741,0.063089534,0
4.504066125,10.1025721,-2.28960243,0.0737147,0.3505
4.74101694,10.6082534,-1.929581305,0.043765639,0.9343
4.148873921,9.447831667,-1.990922046,0.039987988,0.9958
4.166374422,9.408146854,-1.988473416,0.042436618,1.0027
4.148163275,9.44945023,-1.987939444,0.04297059,0.7696
4.725829333,10.64234562,-1.923806923,0.04954002,0.6354
4.472993591,11.58820974,-1.800866245,0.034254411,0.6735
4.738036804,10.6149258,-1.927484939,0.045862005,0.802
3.258372339,10.80966986,-2.055490698,0.715577096,0.9736
4.753792745,10.57974375,-1.9300441,0.043302843,0.9907
2.990256033,12.13673337,-2.458380373,0.016787194,2.0208
2.560159313,12.98560145,-2.445059166,0.048345028,0
4.569162878,11.27089776,-2.175605558,0.05873341,0.122
4.359089495,9.476909954,-1.612077328,0.068072491,0.2398
4.346930176,11.33624338,-2.325701104,0.05335144,1.6264
4.322489013,11.9141003,-2.307226757,0.075317495,1.5532
3.446697044,11.50205045,-1.755206748,0.077993638,1.1428
3.525094956,12.25352315,-2.158892995,0.056269431,2.5462
3.28102832,11.83761879,-2.024531256,0.083455401,1.414
3.386127152,10.84755401,-2.748199094,0.05312098,2.6334
3.363132643,13.18574754,-2.374591285,0.10568362,2.3453
3.353468892,11.70559202,-1.900687364,0.097982687,0.6318
3.425878833,11.5792099,-1.820533238,0.074584266,1.2531
3.174791732,12.70008496,-2.188011451,0.092450561,0.1571
2.860083993,12.68911692,-2.42012063,0.055046937,1.9448
3.913339747,12.11317767,-2.397220532,0.086379731,2.7297
3.204198701,12.63061881,-2.391226659,0.049815509,2.4332
3.767923757,12.41942981,-1.814519244,0.108318958,1.753
4.037201693,9.286224905,-1.987774852,0.071886032,0.7489
3.559177578,9.272562252,-2.036479802,0.09315418,0
3.526838153,8.798709743,-1.912150521,0.093638594,0
3.699104682,10.54801987,-2.025914534,0.114135237,0
4.985639504,12.60993028,-1.907171386,0.047353635,1.1403
4.745888737,11.71535614,-1.966037416,0.082739432,1.0632
4.412658763,11.16104717,-1.867058845,0.109623159,0
3.787759214,10.05134321,-1.51515989,0.087536184,0
5.200879851,11.82232881,-1.677181928,0.072225102,0
4.229284887,10.45958086,-1.496204463,0.086777191,0
3.90269424,10.85836078,-2.122638619,0.070671881,0
4.147124861,10.52801209,-1.504426531,0.100024097,0
4.015884628,10.42587786,-2.243385264,0.055681475,0.6592
3.030653939,11.74400565,-2.453307083,0.100547425,0.9821
4.034881375,10.66250065,-1.989925086,0.01008579,0
4.106544598,9.774654234,-2.015715775,0.068072377,0.9489
3.132608102,13.57926879,-2.362510825,0.063688491,0.6455
3.767923691,12.41943003,-1.086101736,0.836736466,0.3275
3.664275717,10.28937947,-1.176837366,1.562197009,0
3.623902939,11.8910283,-2.520365894,0.076760641,2.7425
4.09096687,9.493981187,-2.068635312,0.039351345,1.2818
4.090924439,9.494079658,-1.790201267,0.31778539,0.6406
4.115275981,11.36138812,-1.308442652,0.118910449,0
4.279059154,10.33845457,-1.524821714,0.067080529,0
3.927316056,9.708987159,-2.147352105,0.093486114,1.5719
4.464114253,9.337599308,-1.516285632,0.022715546,0
4.154741604,9.374593294,-2.056681761,0.004375262,1.8244
4.475781898,9.704895897,-1.595796042,0.033407387,0
4.416111769,10.73928816,-1.272188114,0.088617405,0
4.19868885,10.79244692,-1.429574537,0.086552095,0
4.699120957,8.564554557,-1.7919419,0.013500964,0
4.616834603,8.696375326,-1.811412985,0.008975652,0
4.548047886,8.833722894,-1.623315379,0.008759555,0.2056
3.166760433,12.46388589,-2.258844148,0.060650251,0
5.07187886,10.91758922,-1.94465866,0.074035165,0.013
4.154267105,10.64846003,-1.492214377,0.090767277,0
4.473744912,11.58626362,-1.806875233,0.028245422,0.8479
4.258807358,9.31457255,-1.868604793,0.02651271,0.2456
4.460478212,11.38432768,-1.845871289,0.023654296,0.1697
3.691822882,8.701265084,-2.335240985,0.078674849,1.7107
4.329857098,9.16172733,-1.883427516,0.011689987,1.8037
4.127947074,9.435443837,-2.056437966,0.004619057,1.7629
4.099064055,10.02738851,-1.880164347,0.079560996,0.3362
4.529863325,9.638476383,-1.411513409,0.19293722,0
4.428370305,9.859378884,-1.474236483,0.130214146,0
4.19571778,9.895478577,-1.689898411,0.037310396,0
4.338840932,10.44198257,-2.102471185,0.11321347,0
4.127528323,9.436401094,-2.05677106,0.004285964,1.7665
4.578857365,9.184787276,-1.553253984,0.156856342,0
4.111681105,10.62568366,-1.608789463,0.06853663,0
4.116212712,10.61398567,-1.607293383,0.070032711,0
4.247930545,9.571832556,-2.002784725,0.098579109,0
4.130322052,9.503941388,-1.986057234,0.012612817,1.0974
4.094139543,10.55546784,-1.758160222,0.091314459,0
4.054836853,9.49988395,-2.246014117,0.029877082,0.68
4.541167595,10.3047209,-1.755462522,0.16737568,0.9018
4.504380701,10.91088404,-1.833428953,0.062797566,1.2747
4.219099816,10.73833362,-2.121306763,0.094377891,0.8986
4.339955254,9.952829034,-2.168984354,0.046178072,0.7524
4.515588815,10.74063079,-1.90500597,0.043171926,0.8055
4.57414244,10.0979295,-1.949608898,0.01501272,1.301
4.374851445,9.83391684,-1.931100954,0.068909922,0
5.87565463,12.34463346,-3.027454035,0.02621503,0.0982
4.475809824,11.5809183,-1.808303843,0.026816812,1.3886
4.46243977,11.37932347,-1.846808885,0.0227167,0.228
2.607322549,13.65079169,-2.462228748,0.09162576,1.7633
3.154181768,11.50597615,-2.443603622,0.031563945,2.3693
3.291832349,11.60882969,-2.475430947,0.004125617,3.9224
2.862514664,13.34991279,-2.425674556,0.053882008,2.1669
2.896996484,13.19101398,-2.374660781,0.104895782,3.6884
3.3581643,12.18039067,-2.371854591,0.042467749,3.5021
3.907515543,11.34875025,-2.46786931,0.012405595,2.0146
3.545414203,11.53708728,-1.92265574,0.4916666,3.4299
4.685528181,13.25500902,-2.014379473,0.079860237,2.298
4.256123189,9.320446882,-1.865385717,0.029731787,0.345
4.664279861,10.88689939,-1.813757819,0.055767766,0
2.896181671,12.53096121,-2.429896997,0.04527057,2.2551
2.440696414,14.24204819,-2.245106546,0.114454483,0
3.462958296,11.33965453,-2.552164171,0.027509526,3.1425
2.601595348,14.23073296,-2.414371534,0.07406497,1.9989
4.5756367,11.09780975,-1.778188668,0.091336917,0
4.203198914,10.38755994,-1.442995845,0.161454783,0
4.189497382,10.42832081,-1.557576988,0.119749105,0
4.23513678,10.44512835,-1.489159219,0.093822435,0
5.222424841,13.29267064,-2.151811396,0.070318707,0
3.504609735,12.85624832,-2.208522443,0.113755656,2.4502
2.697788636,11.83022586,-2.597483072,0.002551182,2.5479
4.013016668,10.68189293,-1.738466711,0.185225762,0
4.307884422,9.319587089,-1.784626451,0.036721463,0.0642
4.22848155,9.825082798,-1.781493998,0.017006114,0
4.383754783,9.858114884,-1.752984432,0.09649025,0
4.038989513,10.09589818,-1.92134461,0.075608956,0
3.967686676,10.16212419,-2.225647984,0.054814027,1.8662
5.180528904,11.8687711,-1.735695458,0.013711572,0
4.336668891,9.147336609,-1.878788168,0.016329335,1.6612
4.491097059,11.38726356,-1.921611299,0.007566346,1.4619
4.529417197,10.70783948,-1.879302144,0.068875752,0.1378
4.200149271,10.40187382,-1.639101451,0.038224642,0
5.193527322,10.13420286,-1.989273715,0.047959243,2.1978
4.002612429,10.15848539,-2.025869883,0.075493951,1.334
3.927179886,10.88351682,-1.98514178,0.078854285,1.0348
4.23380349,9.806462558,-1.708721836,0.018486971,0.9259
4.102120707,10.01991671,-1.936857546,0.022867796,1.6421
4.738545087,10.37170156,-1.799081839,0.09714468,0
4.486723393,11.55274871,-1.78113907,0.053981585,0
4.120030676,9.45357349,-2.056204524,0.004852499,1.7565
4.269179306,10.61236789,-2.086874023,0.128810631,0
4.595917895,10.18196271,-1.857685792,0.06515241,1.1877
4.099008711,9.475354955,-2.070021284,0.037965373,1.0627
4.272895731,9.278036674,-1.824947995,0.00825239,0
4.247022498,9.902427144,-1.666493389,0.043616936,0
4.170477348,10.6070705,-1.533865338,0.049116316,0
4.463694154,11.37612566,-1.848115954,0.021409631,0
4.40355849,9.914931475,-1.51352489,0.090925738,0
3.91164857,10.83350442,-2.146936384,0.046374116,0
4.215897528,11.31881874,-2.161215766,0.047381835,1.3471
5.115636102,11.43642929,-1.913020875,0.08448537,0
4.081484852,10.47205365,-1.968076487,0.095919578,1.4759
4.142657386,10.34761274,-1.804459414,0.119233058,0
4.322390344,10.10769951,-1.593874664,0.08345143,0
4.299362913,9.560232215,-1.128800567,0.830924775,1.5527
4.686897388,10.91154802,-1.929177645,0,1.8918
4.146453454,9.724002736,-2.225215498,0.055246513,1.8212
4.200674112,9.679513051,-2.015721413,0.085642421,1.2164
4.243545091,9.60923614,-1.918120436,0.078833131,0.6239
4.292028997,10.30667483,-1.496344114,0.08663754,0
4.057636969,10.4437293,-2.138249393,0.055061107,0
4.191187104,10.31105441,-1.782575437,0.066899245,0
4.6640347,11.11355109,-1.792960061,0.042160595,0.0715
4.647784305,10.92553834,-1.860873097,0.008652488,0
4.357411954,10.95122069,-2.182662671,0.02593493,1.8022
4.775261092,10.63387836,-1.787892705,0.08163288,0
4.577632917,9.544107956,-1.492361563,0.18496453,0.0049
4.197778993,10.5380839,-1.498055908,0.084925746,0
4.066546971,10.10756992,-1.774486399,0.185238944,0
4.039849688,10.31534187,-1.924702049,0.075847118,0
3.174778287,11.4313306,-2.4163163,0.058851267,2.1425
4.041756553,10.32465307,-1.936416617,0.095132308,1.1206
3.904763357,10.85260699,-2.152037979,0.041272521,0.2077
3.901321888,10.86218039,-2.149384448,0.043926052,0.1657
3.896657103,10.87518377,-2.131340096,0.061970404,0
4.703001841,10.79726254,-1.804203594,0.065321991,0.1095
4.262680731,9.351221729,-0.589516065,1.275709892,0
4.760430449,10.56499189,-0.331478584,1.64186836,0
4.382415168,9.270515323,-0.560598994,1.186595619,0
4.081217613,10.69802809,1.31524636,2.919696988,0
3.408466611,11.21158734,-2.442718145,0.036838419,4.0181
4.153715221,10.99791548,-1.449137817,0.073742583,0
3.545551583,10.65602738,-2.529576205,0.071481445,3.4329
3.817883249,10.49568066,-2.545936432,0.08894873,0.0604
4.262680819,9.351221535,-1.780265576,0.084960381,1.6508
4.665569018,11.58245396,-1.927432386,0.071822574,1.9466
3.920325228,10.59482403,-2.099959743,0.075680054,1.348
3.937170938,11.35005166,-1.755949614,0.099204561,0.1401
4.102879087,9.391995153,-2.146443484,0.049037584,1.0508
3.965805287,8.862124495,-2.073143709,0.09569098,0.043
4.278221993,9.531348985,-1.933464951,0.063488615,0.5899
4.76043046,10.56499187,-1.900371763,0.07297518,0
4.521398975,10.06384374,-2.290213828,0.073103301,0.2852
4.123556233,10.72776621,-1.500324418,0.082657236,0
4.117304997,9.520271741,-2.004060545,0.02684949,0.1872
4.006987716,10.23368872,-2.012850951,0.087256688,0.1209
3.878696705,11.43307182,-2.414904936,0.06536997,1.8459
4.56995211,8.713757347,-1.721169785,0.044988783,0.2113
4.382415445,9.270514737,-1.677047829,0.070146784,0.3148
4.461987748,8.884848084,-1.631075068,0.202125318,0
4.883265451,10.19552289,-2.000839798,0.019263504,1.5529
3.087992459,12.06770476,-2.757814065,0.052912181,2.9702
3.035818991,11.82737164,-2.469901318,0.051594544,2.6563
2.935546758,12.36292356,-2.375569956,0.099597611,1.7429
3.345615329,11.42221007,-2.453009519,0.026547045,3.7629
4.040757862,9.88817385,-2.117581081,0.06920302,0.8106
4.264142635,9.972176388,-1.507976291,0.059829968,0
3.920349359,10.05479608,-2.445688106,0.042835493,1.4303
3.752797078,11.37812262,-2.34433366,0.082365917,0.2025
4.271102063,10.60759044,-2.125522258,0.090162397,0.8643
3.851418311,10.63709367,-2.431070083,0.064182566,1.6804
4.140958207,9.34791877,-2.091160694,0.039568495,1.0861
3.994100762,9.519962071,-2.448687709,0.02577616,1.5001
4.072647351,10.72054045,-1.085224863,0.519225766,0
4.145214344,9.396139631,-2.057254102,0.003802921,1.8973
4.129546446,9.431789493,-2.056770343,0.004286681,1.805
4.1180315,9.458162906,-2.05704841,0.004008613,1.7486
4.124010196,9.444451136,-2.057003228,0.004053795,1.8327
4.291969472,11.01846329,-2.342268483,0.033155679,2.0517
4.135981379,9.417115119,-2.056659351,0.004397673,1.7779
4.042589053,10.63019676,-2.021447039,0.004099637,0.38
4.151070459,9.382884044,-2.057149791,0.003907232,1.7693
2.911197986,10.75566239,-2.83571628,0.0478344,1.8165
4.262680731,9.351221729,1.09901971,2.964245667,0
4.099008919,9.475354474,-1.959155069,0.148831588,0.7353
4.124009833,9.444451968,-0.945141029,1.115915994,0
4.135981558,9.417114712,-0.95619679,1.104860234,0
4.038108608,10.06918927,-1.657872474,0.44349136,0.0657
4.466913025,9.531656595,-1.597932756,0.109368424,0.0322
4.382415168,9.270515323,1.169353339,2.916547952,0
4.760430449,10.56499189,1.215353171,3.188700115,0
2.674139151,14.08148662,-2.438690611,0.031906859,2.4449
4.008392555,10.69421564,-1.819675971,0.104016502,0
5.249745675,11.7122839,-1.745565866,0.003841164,1.142
4.193234848,11.37999222,-2.159492217,0.049105384,1.6933
4.601903428,9.493772181,-1.525408965,0.151917128,0
4.054155392,10.65957125,-1.818351427,0.031123255,0
